Polyline,X,Y,
2,5378,1737,
,,,
1,5395,1735,
,,,
2,5422,1732,
,,,
1,5440,1731,
,,,
2,5466,1728,
,,,
1,5484,1726,
,,,
2,5511,1723,
,,,
1,5528,1722,
,,,
2,5555,1719,
,,,
1,3320,2034,
,,,
2,5562,1802,
,,,
1,3320,2034,
,,,
2,3188,2051,
,,,
3,3056,2068,
,,,
4,2924,2087,
,,,
5,2792,2107,
,,,
1,2372,2173,
,,,
2,2792,2107,
,,,
1,297,2298,
,,,
2,2134,2108,
,,,
1,1896,1317,
,,,
2,1981,1308,
,,,
1,297,1535,
,,,
2,412,1523,
,,,
1,297,1531,
,,,
2,412,1519,
,,,
1,297,1525,
,,,
2,411,1513,
,,,
1,355,1519,
,,,
2,358,1522,
,,,
3,354,1522,
,,,
4,355,1519,
,,,
1,358,1522,
,,,
2,354,1522,
,,,
3,356,1525,
,,,
4,358,1522,
,,,
1,4391,1934,
,,,
2,4433,1930,
,,,
1,4391,1928,
,,,
2,4433,1924,
,,,
1,4391,1934,
,,,
2,4156,1975,
,,,
1,4391,1928,
,,,
2,4156,1970,
,,,
1,4433,1924,
,,,
2,4433,1930,
,,,
1,4156,1970,
,,,
2,4156,1975,
,,,
1,297,1890,
,,,
2,5562,1346,
,,,
1,297,1939,
,,,
2,5562,1395,
,,,
1,4419,1942,
,,,
2,4419,1943,
,,,
3,4417,1940,
,,,
4,4419,1942,
,,,
1,4419,1943,
,,,
2,4417,1940,
,,,
3,4420,1945,
,,,
4,4419,1943,
,,,
1,4417,1940,
,,,
2,4420,1945,
,,,
3,4416,1940,
,,,
4,4417,1940,
,,,
1,4420,1945,
,,,
2,4416,1940,
,,,
3,4420,1946,
,,,
4,4420,1945,
,,,
1,4416,1940,
,,,
2,4420,1946,
,,,
3,4415,1939,
,,,
4,4416,1940,
,,,
1,4420,1946,
,,,
2,4415,1939,
,,,
3,4421,1947,
,,,
4,4420,1946,
,,,
1,4415,1939,
,,,
2,4421,1947,
,,,
3,4414,1938,
,,,
4,4415,1939,
,,,
1,4421,1947,
,,,
2,4414,1938,
,,,
3,4421,1949,
,,,
4,4421,1947,
,,,
1,4414,1938,
,,,
2,4421,1949,
,,,
3,4412,1938,
,,,
4,4414,1938,
,,,
1,4421,1949,
,,,
2,4412,1938,
,,,
3,4421,1950,
,,,
4,4421,1949,
,,,
1,4412,1938,
,,,
2,4421,1950,
,,,
3,4411,1937,
,,,
4,4412,1938,
,,,
1,4421,1950,
,,,
2,4411,1937,
,,,
3,4421,1951,
,,,
4,4421,1950,
,,,
1,4411,1937,
,,,
2,4421,1951,
,,,
3,4410,1937,
,,,
4,4411,1937,
,,,
1,4421,1951,
,,,
2,4410,1937,
,,,
3,4421,1953,
,,,
4,4421,1951,
,,,
1,4410,1937,
,,,
2,4421,1953,
,,,
3,4409,1936,
,,,
4,4410,1937,
,,,
1,4421,1953,
,,,
2,4409,1936,
,,,
3,4420,1954,
,,,
4,4421,1953,
,,,
1,4409,1936,
,,,
2,4420,1954,
,,,
3,4408,1936,
,,,
4,4409,1936,
,,,
1,4420,1954,
,,,
2,4408,1936,
,,,
3,4420,1955,
,,,
4,4420,1954,
,,,
1,4408,1936,
,,,
2,4420,1955,
,,,
3,4406,1936,
,,,
4,4408,1936,
,,,
1,4420,1955,
,,,
2,4406,1936,
,,,
3,4419,1957,
,,,
4,4420,1955,
,,,
1,4406,1936,
,,,
2,4419,1957,
,,,
3,4405,1936,
,,,
4,4406,1936,
,,,
1,4419,1957,
,,,
2,4405,1936,
,,,
3,4419,1958,
,,,
4,4419,1957,
,,,
1,4405,1936,
,,,
2,4419,1958,
,,,
3,4404,1937,
,,,
4,4405,1936,
,,,
1,4419,1958,
,,,
2,4404,1937,
,,,
3,4418,1959,
,,,
4,4419,1958,
,,,
1,4404,1937,
,,,
2,4418,1959,
,,,
3,4402,1937,
,,,
4,4404,1937,
,,,
1,4418,1959,
,,,
2,4402,1937,
,,,
3,4417,1960,
,,,
4,4418,1959,
,,,
1,4402,1937,
,,,
2,4417,1960,
,,,
3,4401,1938,
,,,
4,4402,1937,
,,,
1,4417,1960,
,,,
2,4401,1938,
,,,
3,4416,1961,
,,,
4,4417,1960,
,,,
1,4401,1938,
,,,
2,4416,1961,
,,,
3,4400,1938,
,,,
4,4401,1938,
,,,
1,4416,1961,
,,,
2,4400,1938,
,,,
3,4415,1961,
,,,
4,4416,1961,
,,,
1,4400,1938,
,,,
2,4415,1961,
,,,
3,4399,1939,
,,,
4,4400,1938,
,,,
1,4415,1961,
,,,
2,4399,1939,
,,,
3,4414,1962,
,,,
4,4415,1961,
,,,
1,4399,1939,
,,,
2,4414,1962,
,,,
3,4398,1940,
,,,
4,4399,1939,
,,,
1,4414,1962,
,,,
2,4398,1940,
,,,
3,4413,1963,
,,,
4,4414,1962,
,,,
1,4398,1940,
,,,
2,4413,1963,
,,,
3,4397,1940,
,,,
4,4398,1940,
,,,
1,4413,1963,
,,,
2,4397,1940,
,,,
3,4411,1963,
,,,
4,4413,1963,
,,,
1,4397,1940,
,,,
2,4411,1963,
,,,
3,4396,1941,
,,,
4,4397,1940,
,,,
1,4411,1963,
,,,
2,4396,1941,
,,,
3,4410,1964,
,,,
4,4411,1963,
,,,
1,4396,1941,
,,,
2,4410,1964,
,,,
3,4395,1943,
,,,
4,4396,1941,
,,,
1,4410,1964,
,,,
2,4395,1943,
,,,
3,4409,1964,
,,,
4,4410,1964,
,,,
1,4395,1943,
,,,
2,4409,1964,
,,,
3,4394,1944,
,,,
4,4395,1943,
,,,
1,4409,1964,
,,,
2,4394,1944,
,,,
3,4408,1964,
,,,
4,4409,1964,
,,,
1,4394,1944,
,,,
2,4408,1964,
,,,
3,4394,1945,
,,,
4,4394,1944,
,,,
1,4408,1964,
,,,
2,4394,1945,
,,,
3,4406,1964,
,,,
4,4408,1964,
,,,
1,4394,1945,
,,,
2,4406,1964,
,,,
3,4394,1946,
,,,
4,4394,1945,
,,,
1,4406,1964,
,,,
2,4394,1946,
,,,
3,4405,1964,
,,,
4,4406,1964,
,,,
1,4394,1946,
,,,
2,4405,1964,
,,,
3,4393,1948,
,,,
4,4394,1946,
,,,
1,4405,1964,
,,,
2,4393,1948,
,,,
3,4404,1964,
,,,
4,4405,1964,
,,,
1,4393,1948,
,,,
2,4404,1964,
,,,
3,4393,1949,
,,,
4,4393,1948,
,,,
1,4404,1964,
,,,
2,4393,1949,
,,,
3,4402,1963,
,,,
4,4404,1964,
,,,
1,4393,1949,
,,,
2,4402,1963,
,,,
3,4393,1950,
,,,
4,4393,1949,
,,,
1,4402,1963,
,,,
2,4393,1950,
,,,
3,4401,1963,
,,,
4,4402,1963,
,,,
1,4393,1950,
,,,
2,4401,1963,
,,,
3,4393,1952,
,,,
4,4393,1950,
,,,
1,4401,1963,
,,,
2,4393,1952,
,,,
3,4400,1962,
,,,
4,4401,1963,
,,,
1,4393,1952,
,,,
2,4400,1962,
,,,
3,4393,1953,
,,,
4,4393,1952,
,,,
1,4400,1962,
,,,
2,4393,1953,
,,,
3,4399,1961,
,,,
4,4400,1962,
,,,
1,4393,1953,
,,,
2,4399,1961,
,,,
3,4394,1954,
,,,
4,4393,1953,
,,,
1,4399,1961,
,,,
2,4394,1954,
,,,
3,4398,1961,
,,,
4,4399,1961,
,,,
1,4394,1954,
,,,
2,4398,1961,
,,,
3,4394,1956,
,,,
4,4394,1954,
,,,
1,4394,1956,
,,,
2,4394,1957,
,,,
3,4396,1959,
,,,
4,4394,1956,
,,,
1,4394,1957,
,,,
2,4396,1959,
,,,
3,4396,1959,
,,,
4,4394,1957,
,,,
1,4394,1956,
,,,
2,4398,1961,
,,,
3,4396,1959,
,,,
4,4394,1956,
,,,
1,3808,2586,
,,,
2,3808,2586,
,,,
1,3605,2584,
,,,
2,3619,2597,
,,,
1,3619,2597,
,,,
2,3647,2594,
,,,
1,3647,2594,
,,,
2,3652,2601,
,,,
1,3850,2559,
,,,
2,3892,2555,
,,,
1,3850,2559,
,,,
2,3837,2574,
,,,
1,3809,2577,
,,,
2,3837,2574,
,,,
1,3809,2577,
,,,
2,3826,2601,
,,,
1,5429,2396,
,,,
2,5442,2407,
,,,
1,5277,2411,
,,,
2,5429,2396,
,,,
1,5442,2407,
,,,
2,5477,2403,
,,,
1,5477,2403,
,,,
2,5528,2478,
,,,
1,5215,2484,
,,,
2,5217,2552,
,,,
1,4673,2382,
,,,
2,4673,2382,
,,,
1,3563,2589,
,,,
2,3605,2584,
,,,
1,3563,2589,
,,,
2,3554,2590,
,,,
3,3545,2593,
,,,
4,3536,2597,
,,,
5,3529,2601,
,,,
1,3837,2427,
,,,
2,3796,2431,
,,,
1,3789,2367,
,,,
2,1698,2583,
,,,
1,3789,2367,
,,,
2,3819,2380,
,,,
1,5562,2184,
,,,
2,3867,2359,
,,,
1,3796,2431,
,,,
2,3819,2380,
,,,
1,3837,2427,
,,,
2,3866,2361,
,,,
1,5562,2475,
,,,
2,5528,2478,
,,,
1,4201,2523,
,,,
2,4118,2531,
,,,
1,4055,2599,
,,,
2,4055,2601,
,,,
1,4201,2523,
,,,
2,4345,2557,
,,,
1,4553,2535,
,,,
2,4345,2557,
,,,
1,4553,2535,
,,,
2,4688,2472,
,,,
1,4772,2464,
,,,
2,4688,2472,
,,,
1,4995,2534,
,,,
2,4876,2546,
,,,
1,4993,2441,
,,,
2,4981,2456,
,,,
1,4995,2533,
,,,
2,5023,2513,
,,,
1,5077,2567,
,,,
2,5070,2503,
,,,
1,4981,2456,
,,,
2,5023,2513,
,,,
1,4822,2473,
,,,
2,4787,2476,
,,,
1,4772,2464,
,,,
2,4787,2476,
,,,
1,4822,2473,
,,,
2,4876,2546,
,,,
1,1797,2491,
,,,
2,2220,2449,
,,,
3,2785,2387,
,,,
1,882,2586,
,,,
2,1205,2554,
,,,
3,1305,2541,
,,,
1,739,2601,
,,,
2,883,2586,
,,,
1,501,1393,
,,,
2,297,1406,
,,,
1,1891,2251,
,,,
2,1882,2235,
,,,
1,2149,2145,
,,,
2,2144,2131,
,,,
1,404,2252,
,,,
2,402,2234,
,,,
1,682,2223,
,,,
2,681,2209,
,,,
1,960,2194,
,,,
2,959,2180,
,,,
1,1238,2165,
,,,
2,1237,2151,
,,,
1,1517,2136,
,,,
2,1515,2123,
,,,
1,1794,2108,
,,,
2,1793,2090,
,,,
1,2073,2079,
,,,
2,2071,2065,
,,,
1,2351,2050,
,,,
2,2349,2036,
,,,
1,2629,2021,
,,,
2,2628,2008,
,,,
1,2907,1992,
,,,
2,2905,1979,
,,,
1,3185,1964,
,,,
2,3183,1946,
,,,
1,3463,1935,
,,,
2,3462,1921,
,,,
1,3741,1906,
,,,
2,3740,1892,
,,,
1,4019,1877,
,,,
2,4018,1864,
,,,
1,4297,1849,
,,,
2,4296,1835,
,,,
1,4576,1820,
,,,
2,4574,1802,
,,,
1,4854,1791,
,,,
2,4852,1777,
,,,
1,5132,1762,
,,,
2,5130,1749,
,,,
1,5410,1733,
,,,
2,5408,1720,
,,,
1,1891,2251,
,,,
2,1874,2220,
,,,
1,2149,2145,
,,,
2,2143,2128,
,,,
1,404,2252,
,,,
2,401,2217,
,,,
1,682,2223,
,,,
2,680,2205,
,,,
1,960,2194,
,,,
2,958,2177,
,,,
1,1238,2165,
,,,
2,1237,2148,
,,,
1,1517,2136,
,,,
2,1515,2119,
,,,
1,1794,2108,
,,,
2,1791,2073,
,,,
1,2073,2079,
,,,
2,2071,2062,
,,,
1,2351,2050,
,,,
2,2349,2033,
,,,
1,2629,2021,
,,,
2,2627,2004,
,,,
1,2907,1992,
,,,
2,2905,1975,
,,,
1,3185,1964,
,,,
2,3181,1929,
,,,
1,3463,1935,
,,,
2,3461,1918,
,,,
1,3741,1906,
,,,
2,3740,1889,
,,,
1,4019,1877,
,,,
2,4017,1860,
,,,
1,4297,1849,
,,,
2,4296,1831,
,,,
1,4576,1820,
,,,
2,4572,1785,
,,,
1,4854,1791,
,,,
2,4852,1774,
,,,
1,5132,1762,
,,,
2,5130,1745,
,,,
1,5410,1733,
,,,
2,5408,1716,
,,,
1,297,2263,
,,,
2,309,2262,
,,,
1,326,2260,
,,,
2,343,2258,
,,,
1,361,2256,
,,,
2,465,2245,
,,,
1,482,2244,
,,,
2,500,2242,
,,,
1,517,2240,
,,,
2,621,2229,
,,,
1,639,2227,
,,,
2,656,2226,
,,,
1,674,2224,
,,,
2,778,2213,
,,,
1,795,2211,
,,,
2,813,2209,
,,,
1,830,2208,
,,,
2,934,2197,
,,,
1,952,2195,
,,,
2,969,2193,
,,,
1,987,2191,
,,,
2,1091,2181,
,,,
1,1108,2179,
,,,
2,1125,2177,
,,,
1,1143,2175,
,,,
2,1247,2165,
,,,
1,1264,2163,
,,,
2,1282,2161,
,,,
1,1299,2159,
,,,
2,1404,2148,
,,,
1,1421,2147,
,,,
2,1438,2145,
,,,
1,1456,2143,
,,,
2,1560,2132,
,,,
1,1577,2130,
,,,
2,1595,2129,
,,,
1,1612,2127,
,,,
2,1716,2116,
,,,
1,1734,2114,
,,,
2,1751,2112,
,,,
1,1769,2111,
,,,
2,1873,2100,
,,,
1,1890,2098,
,,,
2,1908,2096,
,,,
1,1925,2094,
,,,
2,2029,2083,
,,,
1,2047,2082,
,,,
2,2064,2080,
,,,
1,2082,2078,
,,,
2,2186,2067,
,,,
1,2203,2065,
,,,
2,2220,2064,
,,,
1,2238,2062,
,,,
2,2342,2051,
,,,
1,2359,2049,
,,,
2,2377,2047,
,,,
1,2394,2046,
,,,
2,2499,2035,
,,,
1,2516,2033,
,,,
2,2533,2031,
,,,
1,2551,2029,
,,,
2,2655,2019,
,,,
1,2672,2017,
,,,
2,2690,2015,
,,,
1,2707,2013,
,,,
2,2812,2003,
,,,
1,2829,2001,
,,,
2,2846,1999,
,,,
1,2864,1997,
,,,
2,2968,1986,
,,,
1,2985,1985,
,,,
2,3003,1983,
,,,
1,3020,1981,
,,,
2,3124,1970,
,,,
1,3142,1968,
,,,
2,3159,1967,
,,,
1,3177,1965,
,,,
2,3281,1954,
,,,
1,3298,1952,
,,,
2,3315,1950,
,,,
1,3333,1949,
,,,
2,3437,1938,
,,,
1,3454,1936,
,,,
2,3472,1934,
,,,
1,3489,1932,
,,,
2,3594,1922,
,,,
1,3611,1920,
,,,
2,3628,1918,
,,,
1,3646,1916,
,,,
2,3750,1906,
,,,
1,3767,1904,
,,,
2,3785,1902,
,,,
1,3802,1900,
,,,
2,3907,1889,
,,,
1,3924,1888,
,,,
2,3941,1886,
,,,
1,3959,1884,
,,,
2,4063,1873,
,,,
1,4080,1871,
,,,
2,4098,1870,
,,,
1,4115,1868,
,,,
2,4219,1857,
,,,
1,4237,1855,
,,,
2,4254,1853,
,,,
1,4272,1852,
,,,
2,4376,1841,
,,,
1,4393,1839,
,,,
2,4410,1837,
,,,
1,4428,1835,
,,,
2,4532,1824,
,,,
1,4549,1823,
,,,
2,4567,1821,
,,,
1,4584,1819,
,,,
2,4689,1808,
,,,
1,4706,1806,
,,,
2,4723,1805,
,,,
1,4741,1803,
,,,
2,4845,1792,
,,,
1,4862,1790,
,,,
2,4880,1788,
,,,
1,4897,1787,
,,,
2,5002,1776,
,,,
1,5019,1774,
,,,
2,5036,1772,
,,,
1,5054,1770,
,,,
2,5158,1760,
,,,
1,5175,1758,
,,,
2,5193,1756,
,,,
1,5210,1754,
,,,
2,5314,1744,
,,,
1,5332,1742,
,,,
2,5349,1740,
,,,
1,5367,1738,
,,,
2,5471,1727,
,,,
1,5488,1726,
,,,
2,5506,1724,
,,,
1,5523,1722,
,,,
2,5562,1718,
,,,
1,2316,2104,
,,,
2,2275,2112,
,,,
3,2236,2121,
,,,
4,2198,2131,
,,,
1,2181,2135,
,,,
2,2164,2140,
,,,
1,2147,2145,
,,,
2,2117,2154,
,,,
3,2078,2168,
,,,
4,2048,2179,
,,,
1,2032,2185,
,,,
2,2016,2192,
,,,
1,2000,2199,
,,,
2,1964,2215,
,,,
3,1927,2232,
,,,
4,1891,2251,
,,,
1,2164,2213,
,,,
2,2141,2220,
,,,
3,2131,2150,
,,,
4,2164,2213,
,,,
1,2141,2111,
,,,
2,2142,2112,
,,,
3,2141,2111,
,,,
4,2141,2111,
,,,
1,2142,2112,
,,,
2,2141,2111,
,,,
3,2143,2113,
,,,
4,2142,2112,
,,,
1,2141,2111,
,,,
2,2143,2113,
,,,
3,2140,2110,
,,,
4,2141,2111,
,,,
1,2143,2113,
,,,
2,2140,2110,
,,,
3,2143,2114,
,,,
4,2143,2113,
,,,
1,2140,2110,
,,,
2,2143,2114,
,,,
3,2140,2110,
,,,
4,2140,2110,
,,,
1,2143,2114,
,,,
2,2140,2110,
,,,
3,2143,2115,
,,,
4,2143,2114,
,,,
1,2140,2110,
,,,
2,2143,2115,
,,,
3,2139,2109,
,,,
4,2140,2110,
,,,
1,2143,2115,
,,,
2,2139,2109,
,,,
3,2143,2115,
,,,
4,2143,2115,
,,,
1,2139,2109,
,,,
2,2143,2115,
,,,
3,2138,2109,
,,,
4,2139,2109,
,,,
1,2143,2115,
,,,
2,2138,2109,
,,,
3,2143,2116,
,,,
4,2143,2115,
,,,
1,2138,2109,
,,,
2,2143,2116,
,,,
3,2137,2108,
,,,
4,2138,2109,
,,,
1,2143,2116,
,,,
2,2137,2108,
,,,
3,2143,2117,
,,,
4,2143,2116,
,,,
1,2137,2108,
,,,
2,2143,2117,
,,,
3,2137,2108,
,,,
4,2137,2108,
,,,
1,2143,2117,
,,,
2,2137,2108,
,,,
3,2143,2118,
,,,
4,2143,2117,
,,,
1,2137,2108,
,,,
2,2143,2118,
,,,
3,2135,2108,
,,,
4,2137,2108,
,,,
1,2143,2118,
,,,
2,2135,2108,
,,,
3,2143,2118,
,,,
4,2143,2118,
,,,
1,2135,2108,
,,,
2,2143,2118,
,,,
3,2135,2108,
,,,
4,2135,2108,
,,,
1,2143,2118,
,,,
2,2135,2108,
,,,
3,2142,2120,
,,,
4,2143,2118,
,,,
1,2135,2108,
,,,
2,2142,2120,
,,,
3,2134,2108,
,,,
4,2135,2108,
,,,
1,2142,2120,
,,,
2,2134,2108,
,,,
3,2142,2120,
,,,
4,2142,2120,
,,,
1,2134,2108,
,,,
2,2142,2120,
,,,
3,2134,2108,
,,,
4,2134,2108,
,,,
1,2142,2120,
,,,
2,2134,2108,
,,,
3,2141,2121,
,,,
4,2142,2120,
,,,
1,2134,2108,
,,,
2,2141,2121,
,,,
3,2132,2108,
,,,
4,2134,2108,
,,,
1,2141,2121,
,,,
2,2132,2108,
,,,
3,2140,2123,
,,,
4,2141,2121,
,,,
1,2132,2108,
,,,
2,2140,2123,
,,,
3,2130,2108,
,,,
4,2132,2108,
,,,
1,2140,2123,
,,,
2,2130,2108,
,,,
3,2139,2123,
,,,
4,2140,2123,
,,,
1,2130,2108,
,,,
2,2139,2123,
,,,
3,2128,2108,
,,,
4,2130,2108,
,,,
1,2139,2123,
,,,
2,2128,2108,
,,,
3,2137,2124,
,,,
4,2139,2123,
,,,
1,2128,2108,
,,,
2,2137,2124,
,,,
3,2126,2109,
,,,
4,2128,2108,
,,,
1,2137,2124,
,,,
2,2126,2109,
,,,
3,2098,2137,
,,,
4,2137,2124,
,,,
1,2126,2109,
,,,
2,2098,2137,
,,,
3,2081,2113,
,,,
4,2126,2109,
,,,
1,2098,2137,
,,,
2,2081,2113,
,,,
3,2060,2152,
,,,
4,2098,2137,
,,,
1,2081,2113,
,,,
2,2060,2152,
,,,
3,2035,2118,
,,,
4,2081,2113,
,,,
1,2060,2152,
,,,
2,2035,2118,
,,,
3,2021,2168,
,,,
4,2060,2152,
,,,
1,2035,2118,
,,,
2,2021,2168,
,,,
3,1989,2123,
,,,
4,2035,2118,
,,,
1,2021,2168,
,,,
2,1989,2123,
,,,
3,1983,2184,
,,,
4,2021,2168,
,,,
1,1989,2123,
,,,
2,1983,2184,
,,,
3,1943,2128,
,,,
4,1989,2123,
,,,
1,1983,2184,
,,,
2,1943,2128,
,,,
3,1961,2195,
,,,
4,1983,2184,
,,,
1,1943,2128,
,,,
2,1961,2195,
,,,
3,1915,2131,
,,,
4,1943,2128,
,,,
1,1961,2195,
,,,
2,1952,2182,
,,,
1,1961,2195,
,,,
2,1952,2182,
,,,
3,1961,2195,
,,,
1,1952,2182,
,,,
2,1961,2195,
,,,
3,1952,2183,
,,,
4,1952,2182,
,,,
1,1950,2180,
,,,
2,1950,2180,
,,,
3,1915,2131,
,,,
4,1950,2180,
,,,
1,1950,2180,
,,,
2,1915,2131,
,,,
3,1952,2182,
,,,
4,1950,2180,
,,,
1,1961,2195,
,,,
2,1952,2183,
,,,
3,1961,2195,
,,,
4,1961,2195,
,,,
1,1952,2183,
,,,
2,1961,2195,
,,,
3,1953,2184,
,,,
4,1952,2183,
,,,
1,1950,2180,
,,,
2,1915,2131,
,,,
3,1948,2179,
,,,
4,1950,2180,
,,,
1,1915,2131,
,,,
2,1948,2179,
,,,
3,1914,2131,
,,,
4,1915,2131,
,,,
1,1961,2195,
,,,
2,1953,2184,
,,,
3,1960,2196,
,,,
4,1961,2195,
,,,
1,1953,2184,
,,,
2,1960,2196,
,,,
3,1954,2187,
,,,
4,1953,2184,
,,,
1,1948,2179,
,,,
2,1914,2131,
,,,
3,1946,2177,
,,,
4,1948,2179,
,,,
1,1914,2131,
,,,
2,1946,2177,
,,,
3,1913,2131,
,,,
4,1914,2131,
,,,
1,1960,2196,
,,,
2,1954,2187,
,,,
3,1959,2196,
,,,
4,1960,2196,
,,,
1,1954,2187,
,,,
2,1959,2196,
,,,
3,1954,2190,
,,,
4,1954,2187,
,,,
1,1946,2177,
,,,
2,1913,2131,
,,,
3,1944,2176,
,,,
4,1946,2177,
,,,
1,1913,2131,
,,,
2,1944,2176,
,,,
3,1911,2131,
,,,
4,1913,2131,
,,,
1,1959,2196,
,,,
2,1954,2190,
,,,
3,1957,2197,
,,,
4,1959,2196,
,,,
1,1954,2190,
,,,
2,1957,2197,
,,,
3,1954,2192,
,,,
4,1954,2190,
,,,
1,1944,2176,
,,,
2,1911,2131,
,,,
3,1941,2176,
,,,
4,1944,2176,
,,,
1,1911,2131,
,,,
2,1941,2176,
,,,
3,1909,2131,
,,,
4,1911,2131,
,,,
1,1957,2197,
,,,
2,1954,2192,
,,,
3,1955,2198,
,,,
4,1957,2197,
,,,
1,1954,2192,
,,,
2,1955,2198,
,,,
3,1953,2195,
,,,
4,1954,2192,
,,,
1,1941,2176,
,,,
2,1909,2131,
,,,
3,1939,2176,
,,,
4,1941,2176,
,,,
1,1909,2131,
,,,
2,1939,2176,
,,,
3,1907,2131,
,,,
4,1909,2131,
,,,
1,1955,2198,
,,,
2,1953,2195,
,,,
3,1953,2199,
,,,
4,1955,2198,
,,,
1,1953,2195,
,,,
2,1953,2199,
,,,
3,1952,2197,
,,,
4,1953,2195,
,,,
1,1953,2199,
,,,
2,1952,2197,
,,,
3,1951,2200,
,,,
4,1953,2199,
,,,
1,1952,2197,
,,,
2,1951,2200,
,,,
3,1950,2199,
,,,
4,1952,2197,
,,,
1,1951,2200,
,,,
2,1950,2199,
,,,
3,1948,2201,
,,,
4,1951,2200,
,,,
1,1950,2199,
,,,
2,1948,2201,
,,,
3,1948,2201,
,,,
4,1950,2199,
,,,
1,1946,2202,
,,,
2,1946,2202,
,,,
3,1948,2201,
,,,
4,1946,2202,
,,,
1,1946,2202,
,,,
2,1948,2201,
,,,
3,1948,2201,
,,,
4,1946,2202,
,,,
1,297,2298,
,,,
2,1907,2131,
,,,
3,297,2321,
,,,
4,297,2298,
,,,
1,1907,2131,
,,,
2,297,2321,
,,,
3,1939,2176,
,,,
4,1907,2131,
,,,
1,297,2321,
,,,
2,1939,2176,
,,,
3,297,2346,
,,,
4,297,2321,
,,,
1,3320,2034,
,,,
2,3351,2079,
,,,
3,5562,1802,
,,,
4,3320,2034,
,,,
1,3351,2079,
,,,
2,5562,1802,
,,,
3,5562,1836,
,,,
4,3351,2079,
,,,
1,5562,1836,
,,,
2,5562,1850,
,,,
3,3351,2079,
,,,
4,5562,1836,
,,,
1,3351,2079,
,,,
2,3320,2034,
,,,
3,3218,2093,
,,,
4,3351,2079,
,,,
1,3320,2034,
,,,
2,3218,2093,
,,,
3,3188,2051,
,,,
4,3320,2034,
,,,
1,3218,2093,
,,,
2,3188,2051,
,,,
3,3083,2107,
,,,
4,3218,2093,
,,,
1,3188,2051,
,,,
2,3083,2107,
,,,
3,3056,2068,
,,,
4,3188,2051,
,,,
1,3083,2107,
,,,
2,3056,2068,
,,,
3,2948,2121,
,,,
4,3083,2107,
,,,
1,3056,2068,
,,,
2,2948,2121,
,,,
3,2924,2087,
,,,
4,3056,2068,
,,,
1,2948,2121,
,,,
2,2924,2087,
,,,
3,2812,2135,
,,,
4,2948,2121,
,,,
1,2924,2087,
,,,
2,2812,2135,
,,,
3,2792,2107,
,,,
4,2924,2087,
,,,
1,2812,2135,
,,,
2,2792,2107,
,,,
3,2443,2173,
,,,
4,2812,2135,
,,,
1,2792,2107,
,,,
2,2443,2173,
,,,
3,2436,2163,
,,,
4,2792,2107,
,,,
1,2436,2163,
,,,
2,2433,2163,
,,,
3,2440,2173,
,,,
4,2436,2163,
,,,
1,2433,2163,
,,,
2,2440,2173,
,,,
3,2372,2173,
,,,
4,2433,2163,
,,,
1,2436,2163,
,,,
2,2443,2173,
,,,
3,2440,2173,
,,,
4,2436,2163,
,,,
1,297,2346,
,,,
2,1939,2176,
,,,
1,2137,2124,
,,,
2,2098,2137,
,,,
3,2060,2152,
,,,
4,2021,2168,
,,,
5,1983,2184,
,,,
6,1946,2202,
,,,
1,2134,2108,
,,,
2,297,2298,
,,,
1,5562,1802,
,,,
2,3320,2034,
,,,
3,3188,2051,
,,,
4,3056,2068,
,,,
5,2924,2087,
,,,
6,2792,2107,
,,,
7,2433,2163,
,,,
8,2372,2173,
,,,
9,2443,2173,
,,,
10,5562,1850,
,,,
1,405,2318,
,,,
2,404,2317,
,,,
3,353,2322,
,,,
4,405,2318,
,,,
1,404,2317,
,,,
2,353,2322,
,,,
3,353,2321,
,,,
4,404,2317,
,,,
1,353,2322,
,,,
2,353,2321,
,,,
3,352,2310,
,,,
4,353,2322,
,,,
1,353,2321,
,,,
2,352,2310,
,,,
3,353,2311,
,,,
4,353,2321,
,,,
1,352,2310,
,,,
2,353,2311,
,,,
3,405,2307,
,,,
4,352,2310,
,,,
1,353,2311,
,,,
2,405,2307,
,,,
3,404,2308,
,,,
4,353,2311,
,,,
1,405,2307,
,,,
2,404,2308,
,,,
3,405,2318,
,,,
4,405,2307,
,,,
1,404,2308,
,,,
2,405,2318,
,,,
3,404,2317,
,,,
4,404,2308,
,,,
1,2576,2185,
,,,
2,2575,2185,
,,,
3,2527,2191,
,,,
4,2576,2185,
,,,
1,2575,2185,
,,,
2,2527,2191,
,,,
3,2528,2190,
,,,
4,2575,2185,
,,,
1,2527,2191,
,,,
2,2528,2190,
,,,
3,2526,2180,
,,,
4,2527,2191,
,,,
1,2528,2190,
,,,
2,2526,2180,
,,,
3,2527,2180,
,,,
4,2528,2190,
,,,
1,2526,2180,
,,,
2,2527,2180,
,,,
3,2574,2174,
,,,
4,2526,2180,
,,,
1,2527,2180,
,,,
2,2574,2174,
,,,
3,2574,2175,
,,,
4,2527,2180,
,,,
1,2574,2174,
,,,
2,2574,2175,
,,,
3,2576,2185,
,,,
4,2574,2174,
,,,
1,2574,2175,
,,,
2,2576,2185,
,,,
3,2575,2185,
,,,
4,2574,2175,
,,,
1,2931,2127,
,,,
2,2930,2128,
,,,
3,2981,2121,
,,,
4,2931,2127,
,,,
1,2930,2128,
,,,
2,2981,2121,
,,,
3,2982,2121,
,,,
4,2930,2128,
,,,
1,2981,2121,
,,,
